trade_id,broker_id,client_id,transaction_amount,product_type,date,status
T001385,B002,C0046,40622.58,Forex,2024-02-17,completed
T001386,B009,C0031,50321.94,Commodity,2024-03-26,completed
T001387,B008,C0016,42922.9,Forex,2024-03-30,completed
T001388,B003,C0050,6383.8,Commodity,2024-03-10,completed
T001389,B009,C0032,27557.92,Bond,2024-02-23,pending
T001390,B003,C0022,38033.04,Commodity,2024-03-16,completed
T001391,B009,C0029,22264.92,Commodity,2024-01-20,completed
T001392,B002,C0022,963.22,Equity,2024-02-23,completed
T001393,B010,C0043,28021.7,Forex,2024-03-24,completed
T001394,B009,C0003,608527.0,Bond,2024-01-13,completed
T001395,B008,C0010,12835.13,Equity,2024-03-03,failed
T001396,B009,C0042,7390.01,Forex,2024-03-19,completed
T001397,B005,C0021,38562.01,Bond,2024-02-22,completed
T001398,B002,C0016,35191.76,Bond,2024-02-05,completed
T001399,B008,C0012,131808.15,Bond,2024-01-05,completed
T001400,B006,C0002,3338.24,Forex,2024-03-29,completed
T001401,B008,C0041,65977.59,Bond,2024-02-17,completed
T001402,B005,C0024,53403.58,Bond,2024-01-28,completed
T001403,B010,C0035,17796.91,Equity,2024-02-26,completed
T001404,B002,C0030,36608.33,Commodity,2024-02-26,completed
T001405,B006,C0030,103175.45,Forex,2024-01-31,completed
T001406,B005,C0047,81509.35,Commodity,2024-02-16,completed
T001407,B005,C0035,3965.83,Equity,2024-01-13,completed
T001408,B001,C0019,75375.48,Commodity,2024-03-28,completed
T001409,B002,C0050,19989.59,Bond,2024-02-17,completed
T001410,B008,C0008,24570.73,Bond,2024-03-10,pending
T001411,B003,C0026,24582.63,Forex,2024-03-23,completed
T001412,B010,C0049,17582.08,Forex,2024-02-15,completed
T001413,B003,C0040,131605.13,Forex,2024-01-08,completed
T001414,B008,C0007,19427.08,Equity,2024-02-20,completed
T001415,B008,C0030,4107.96,Forex,2024-02-05,completed
T001416,B002,C0007,12206.27,Equity,2024-01-25,completed
T001417,B008,C0003,28797.45,Bond,2024-01-16,completed
T001418,B001,C0001,139221.6,Commodity,2024-02-28,completed
T001419,B006,C0036,54428.44,Bond,2024-01-12,pending
T001420,B008,C0025,6149.94,Bond,2024-03-25,completed
T001421,B003,C0037,916012.12,Bond,2024-01-28,completed
T001422,B008,C0001,32766.53,Forex,2024-03-23,completed
T001423,B001,C0015,149206.44,Forex,2024-03-22,completed
T001424,B009,C0037,17543.32,Forex,2024-03-17,completed
T001425,B009,C0013,49022.71,Commodity,2024-01-03,completed
T001426,B005,C0040,77590.69,Forex,2024-01-07,completed
T001427,B010,C0008,136939.17,Equity,2024-02-12,completed
T001428,B004,C0005,107586.72,Bond,2024-02-01,completed
T001429,B006,C0009,81494.88,Commodity,2024-01-17,completed
T001430,B007,C0001,13730.43,Commodity,2024-03-13,completed
T001431,B005,C0036,9342.98,Commodity,2024-01-27,completed
T001432,B010,C0035,36275.99,Commodity,2024-01-09,completed
T001433,B009,C0002,89294.23,Commodity,2024-03-11,completed
T001434,B003,C0040,15770.86,Equity,2024-01-27,completed
T001435,B007,C0023,108853.47,Bond,2024-03-16,completed
T001436,B010,C0009,194643.53,Commodity,2024-01-28,completed
T001437,B010,C0034,5572.05,Bond,2024-01-30,completed
T001438,B005,C0046,6276.82,Forex,2024-02-12,completed
T001439,B007,C0014,17844.26,Commodity,2024-01-19,completed
T001440,B002,C0004,34941.1,Commodity,2024-03-17,completed
T001441,B004,C0030,10028.13,Bond,2024-01-01,completed
T001442,B002,C0031,167427.22,Commodity,2024-02-05,completed
T001443,B007,C0038,41610.19,Commodity,2024-01-19,completed
T001444,B002,C0011,23369.12,Commodity,2024-01-17,completed
T001445,B001,C0035,2555.84,Equity,2024-03-10,completed
T001446,B009,C0008,3060.32,Equity,2024-02-02,completed
T001447,B001,C0003,33574.22,Commodity,2024-01-23,completed
T001448,B008,C0014,898.84,Equity,2024-01-15,completed
T001449,B002,C0013,100604.89,Forex,2024-03-25,completed
T001450,B008,C0045,17374.68,Commodity,2024-01-04,completed
T001451,B003,C0032,2855162.89,Forex,2024-01-17,completed
T001452,B006,C0034,702130.37,Bond,2024-01-02,completed
T001453,B003,C0045,16778.04,Forex,2024-02-15,completed
T001454,B007,C0019,18779.0,Bond,2024-01-31,completed
T001455,B010,C0038,98063.67,Commodity,2024-03-16,completed
T001456,B009,C0016,283440.9,Bond,2024-02-11,completed
T001457,B002,C0002,1887.4,Bond,2024-01-03,completed
T001458,B005,C0040,1510.86,Forex,2024-01-23,failed
T001459,B006,C0017,8664.14,Forex,2024-02-03,completed
T001460,B004,C0034,52791.55,Forex,2024-01-07,completed
T001461,B004,C0042,46411.86,Commodity,2024-01-17,completed
T001462,B004,C0016,109607.07,Commodity,2024-02-23,completed
T001463,B002,C0038,3642.6,Forex,2024-03-08,completed
T001464,B004,C0002,682.51,Commodity,2024-01-15,completed
T001465,B001,C0002,79779.45,Commodity,2024-01-09,pending
T001466,B006,C0026,6359.5,Bond,2024-03-01,completed
T001467,B001,C0013,1066.64,Bond,2024-02-27,completed
T001468,B010,C0047,27380.75,Forex,2024-02-16,completed
T001469,B006,C0031,72385.66,Commodity,2024-03-06,completed
T001470,B001,C0034,18341.37,Bond,2024-03-16,completed
T001471,B006,C0039,11083.66,Equity,2024-01-14,completed
T001472,B010,C0003,17343.22,Commodity,2024-02-27,completed
T001473,B008,C0008,12633.73,Equity,2024-03-05,completed
T001474,B002,C0023,2915.89,Forex,2024-01-29,completed
T001475,B002,C0014,7540.01,Commodity,2024-03-19,completed
T001476,B004,C0027,48142.46,Forex,2024-01-06,completed
T001477,B003,C0029,35686.15,Forex,2024-03-25,completed
T001478,B004,C0039,28341.71,Forex,2024-03-07,completed
T001479,B007,C0039,4950.67,Forex,2024-02-08,completed
T001480,B001,C0001,16776.68,Forex,2024-02-28,completed
T001481,B006,C0017,840.84,Commodity,2024-03-23,completed
T001482,B003,C0041,28788.03,Equity,2024-01-04,completed
T001483,B010,C0030,187828.87,Commodity,2024-01-08,completed
T001484,B007,C0013,2413.42,Commodity,2024-03-02,completed
T001485,B010,C0021,9146.33,Commodity,2024-02-21,completed
T001486,B002,C0019,36086.0,Bond,2024-02-24,completed
T001487,B002,C0019,144244.34,Bond,2024-03-28,completed
T001488,B004,C0025,11244.82,Commodity,2024-01-14,completed
T001489,B001,C0022,7798.02,Equity,2024-03-03,completed
T001490,B003,C0031,1148.96,Commodity,2024-02-26,completed
T001491,B009,C0017,25723.42,Forex,2024-01-10,completed
T001492,B007,C0023,471235.88,Bond,2024-01-11,completed
T001493,B007,C0032,33390.87,Bond,2024-02-11,completed
T001494,B004,C0010,21302.54,Commodity,2024-03-18,completed
T001495,B002,C0010,35707.77,Commodity,2024-01-19,completed
T001496,B004,C0036,21663.02,Equity,2024-01-09,completed
T001497,B006,C0008,6505.99,Equity,2024-01-17,completed
T001498,B003,C0020,75729.26,Forex,2024-02-05,failed
T001499,B001,C0032,30904.04,Commodity,2024-03-20,completed
T001500,B008,C0050,22616.16,Commodity,2024-03-22,completed
T001501,B005,C0014,5099.77,Commodity,2024-03-15,completed
T001502,B005,C0050,155633.93,Bond,2024-03-11,completed
T001503,B004,C0028,59698.02,Forex,2024-02-11,completed
T001504,B006,C0046,9610.57,Equity,2024-02-18,completed
T001505,B003,C0024,98986.35,Bond,2024-03-17,completed
T001506,B009,C0015,10442.55,Bond,2024-03-08,completed
T001507,B005,C0022,6815.77,Bond,2024-02-07,completed
T001508,B003,C0030,7047.62,Bond,2024-02-28,completed
T001509,B001,C0004,1545.96,Forex,2024-03-05,completed
T001510,B010,C0013,44681.44,Commodity,2024-03-18,completed
T001511,B006,C0023,1412.73,Equity,2024-02-25,completed
T001512,B002,C0008,3488.87,Equity,2024-01-13,completed
T001513,B003,C0018,979.08,Bond,2024-03-30,completed
T001514,B001,C0012,19358.67,Bond,2024-01-15,completed
T001515,B009,C0031,17580.04,Forex,2024-03-24,completed
T001516,B008,C0014,13493.4,Bond,2024-03-24,completed
T001517,B002,C0034,4610.69,Equity,2024-03-11,pending
T001518,B008,C0018,3795.8,Equity,2024-01-28,completed
T001519,B009,C0034,44203.3,Commodity,2024-02-25,completed
T001520,B001,C0011,9644.78,Commodity,2024-02-27,completed
T001521,B005,C0041,35402.49,Equity,2024-01-30,completed
T001522,B008,C0012,5837.9,Equity,2024-02-22,completed
T001523,B002,C0049,28899.92,Forex,2024-02-13,completed
T001524,B004,C0015,155580.27,Forex,2024-02-28,completed
T001525,B007,C0031,53063.72,Equity,2024-02-21,completed
T001526,B003,C0049,11865.37,Bond,2024-02-23,completed
T001527,B005,C0029,32396.27,Commodity,2024-01-13,completed
T001528,B008,C0026,15352.02,Equity,2024-02-10,completed
T001529,B010,C0018,22288.37,Bond,2024-02-24,completed
T001530,B003,C0032,13515.38,Equity,2024-02-10,completed
T001531,B004,C0022,17214.33,Commodity,2024-03-26,completed
T001532,B009,C0038,30276.89,Commodity,2024-02-02,completed
T001533,B007,C0017,4963.97,Forex,2024-02-17,completed
T001534,B001,C0023,4799.09,Forex,2024-01-20,completed
T001535,B004,C0024,2744.04,Forex,2024-03-28,completed
T001536,B004,C0050,1997.38,Forex,2024-03-01,completed
T001537,B009,C0008,3547.78,Commodity,2024-01-09,completed
T001538,B006,C0041,27978.56,Bond,2024-01-12,completed
T001539,B009,C0006,5772.26,Bond,2024-01-11,completed
T001540,B006,C0005,47592.08,Bond,2024-01-12,completed
T001541,B006,C0044,23203.78,Equity,2024-02-25,pending
T001542,B005,C0029,1149.69,Forex,2024-01-13,completed
T001543,B005,C0028,58833.3,Forex,2024-02-17,pending
T001544,B002,C0011,74324.65,Commodity,2024-01-17,completed
T001545,B008,C0001,4960.22,Commodity,2024-03-12,completed
T001546,B008,C0043,41369.01,Equity,2024-01-08,completed
T001547,B001,C0019,6095.17,Equity,2024-03-16,completed
T001548,B008,C0009,25501.83,Bond,2024-03-12,completed
T001549,B005,C0027,3305.2,Commodity,2024-03-12,completed
T001550,B002,C0034,1495.69,Forex,2024-02-12,completed
T001551,B002,C0044,12404.0,Bond,2024-03-26,completed
T001552,B006,C0004,18295.43,Forex,2024-01-16,completed
T001553,B009,C0036,12130.53,Bond,2024-02-22,completed
T001554,B001,C0018,3729.22,Forex,2024-02-15,completed
T001555,B006,C0015,12090.21,Equity,2024-03-26,completed
T001556,B009,C0013,32989.42,Bond,2024-02-24,completed
T001557,B008,C0019,20592.05,Forex,2024-01-07,completed
T001558,B006,C0049,28962.34,Forex,2024-02-06,completed
T001559,B003,C0006,8061.28,Commodity,2024-03-17,completed
T001560,B008,C0048,127717.6,Bond,2024-02-09,completed
T001561,B009,C0012,3773.43,Forex,2024-02-15,completed
T001562,B001,C0037,45768.0,Commodity,2024-01-14,completed
T001563,B009,C0017,129681.49,Forex,2024-03-14,failed
T001564,B006,C0023,45313.58,Bond,2024-03-05,completed
T001565,B006,C0026,16255.94,Equity,2024-01-28,completed
T001566,B004,C0029,9972.18,Bond,2024-01-20,completed
T001567,B001,C0033,104206.68,Bond,2024-03-25,completed
T001568,B010,C0027,2605.91,Forex,2024-03-02,completed
T001569,B008,C0025,5140.03,Forex,2024-01-29,pending
T001570,B002,C0010,12132.75,Bond,2024-01-14,completed
T001571,B001,C0047,140995.13,Commodity,2024-02-14,completed
T001572,B002,C0023,38935.1,Commodity,2024-03-12,completed
T001573,B001,C0021,5156.08,Commodity,2024-02-17,completed
T001574,B001,C0021,13829.21,Forex,2024-01-15,completed
T001575,B009,C0043,8764.94,Forex,2024-02-05,completed
T001576,B001,C0013,7595.54,Bond,2024-03-14,completed
T001577,B004,C0037,95638.84,Equity,2024-01-29,completed
T001578,B010,C0033,2814.06,Forex,2024-02-24,completed
T001579,B006,C0024,246020.78,Bond,2024-03-12,completed
T001580,B007,C0044,76293.62,Bond,2024-03-20,completed
T001581,B002,C0011,113129.96,Equity,2024-03-19,completed
T001582,B006,C0017,10999.34,Commodity,2024-03-27,completed
T001583,B007,C0004,17590.05,Bond,2024-03-23,completed
T001584,B010,C0047,2566.43,Bond,2024-03-12,completed
T001585,B010,C0025,10026.7,Bond,2024-01-04,completed
T001586,B002,C0030,46188.32,Commodity,2024-03-18,completed
T001587,B002,C0009,153905.58,Commodity,2024-03-25,completed
T001588,B010,C0021,4185.01,Equity,2024-03-29,completed
T001589,B007,C0020,12730.31,Forex,2024-02-04,completed
T001590,B001,C0019,17554.25,Commodity,2024-01-04,completed
T001591,B008,C0019,2714.37,Forex,2024-01-24,completed
T001592,B003,C0012,53477.91,Forex,2024-02-04,completed
T001593,B006,C0037,7435.45,Commodity,2024-03-30,completed
T001594,B009,C0042,16430.83,Bond,2024-02-09,completed
T001595,B006,C0017,11182.17,Equity,2024-02-13,completed
T001596,B009,C0037,6741.19,Forex,2024-02-14,pending
T001597,B007,C0048,21794.93,Bond,2024-01-01,completed
T001598,B009,C0039,15939.98,Commodity,2024-01-24,completed
T001599,B002,C0028,12609.59,Forex,2024-01-19,completed
T001600,B008,C0041,7385.75,Forex,2024-03-13,completed
T001601,B008,C0035,35571.04,Forex,2024-03-25,completed
T001602,B002,C0047,263135.9,Bond,2024-02-21,completed
T001603,B004,C0048,27168.97,Bond,2024-01-09,completed
T001604,B007,C0018,98142.65,Bond,2024-01-19,completed
T001605,B004,C0014,2737.14,Forex,2024-03-22,completed
T001606,B004,C0035,27907.26,Forex,2024-01-04,completed
T001607,B006,C0044,4246.91,Equity,2024-01-12,completed
T001608,B010,C0041,2403.33,Equity,2024-03-08,completed
T001609,B006,C0007,7265.87,Bond,2024-01-28,completed
T001610,B010,C0041,131643.0,Bond,2024-02-18,completed
T001611,B003,C0013,91585.09,Commodity,2024-02-23,completed
T001612,B009,C0018,31713.8,Bond,2024-02-28,completed
T001613,B010,C0037,2210.45,Equity,2024-02-13,completed
T001614,B002,C0013,16408.9,Equity,2024-01-21,completed
T001615,B006,C0036,34632.58,Equity,2024-02-17,completed
T001616,B007,C0031,28661.34,Forex,2024-02-09,completed
T001617,B009,C0002,1386.18,Forex,2024-02-11,completed
T001618,B003,C0016,5793.68,Bond,2024-03-13,completed
T001619,B010,C0009,20007.92,Commodity,2024-03-17,completed
T001620,B003,C0009,49238.76,Commodity,2024-01-11,completed
T001621,B007,C0038,817.14,Commodity,2024-01-07,completed
T001622,B004,C0011,17271.52,Forex,2024-01-20,completed
T001623,B008,C0022,27298.12,Equity,2024-01-21,completed
T001624,B007,C0033,78780.28,Equity,2024-03-20,completed
T001625,B005,C0036,62273.2,Forex,2024-01-07,completed
T001626,B007,C0045,52778.38,Commodity,2024-03-27,completed
T001627,B003,C0023,6634.84,Commodity,2024-01-11,completed
T001628,B002,C0045,1258.9,Bond,2024-02-04,completed
T001629,B006,C0045,12215.01,Bond,2024-02-26,completed
T001630,B002,C0034,98957.7,Commodity,2024-03-25,completed
T001631,B003,C0009,178114.48,Forex,2024-02-24,completed
T001632,B006,C0024,63947.88,Commodity,2024-03-03,failed
T001633,B005,C0008,41940.67,Bond,2024-03-18,failed
T001634,B008,C0007,38927.63,Commodity,2024-02-26,completed
T001635,B009,C0036,9564.58,Forex,2024-02-23,completed
T001636,B003,C0018,18122.5,Equity,2024-02-04,completed
T001637,B010,C0003,269306.2,Forex,2024-01-28,completed
T001638,B003,C0028,5357.02,Forex,2024-03-06,completed
T001639,B003,C0006,248244.19,Bond,2024-01-15,completed
T001640,B006,C0044,13588.21,Forex,2024-02-14,completed
T001641,B001,C0044,160837.23,Forex,2024-02-25,completed
T001642,B007,C0021,2669.85,Bond,2024-01-15,completed
T001643,B001,C0028,53042.9,Bond,2024-02-06,completed
T001644,B005,C0040,7294.27,Equity,2024-03-27,completed
T001645,B010,C0001,2636.21,Commodity,2024-03-27,pending
T001646,B008,C0036,30570.81,Forex,2024-03-16,completed
T001647,B004,C0021,100128.3,Bond,2024-03-03,completed
T001648,B005,C0043,6201.76,Equity,2024-03-08,completed
T001649,B004,C0035,2325.0,Commodity,2024-03-26,completed
T001650,B004,C0013,19191.69,Bond,2024-02-09,completed
T001651,B008,C0049,19319.05,Commodity,2024-01-06,completed
T001652,B002,C0010,50135.24,Commodity,2024-01-29,completed
T001653,B001,C0044,91527.23,Forex,2024-02-20,completed
T001654,B003,C0047,20148.34,Forex,2024-03-17,completed
T001655,B009,C0010,356202.61,Bond,2024-01-08,pending
T001656,B004,C0046,30833.35,Commodity,2024-01-01,completed
T001657,B010,C0013,13099.9,Bond,2024-01-27,pending
T001658,B005,C0037,1963.82,Bond,2024-02-08,completed
T001659,B002,C0038,14853.8,Commodity,2024-01-28,completed
T001660,B004,C0024,13298.67,Bond,2024-01-18,completed
T001661,B002,C0002,93009.53,Commodity,2024-02-02,completed
T001662,B002,C0022,44078.41,Commodity,2024-02-07,completed
T001663,B004,C0017,3755.39,Commodity,2024-02-11,completed
T001664,B006,C0036,28520.59,Commodity,2024-01-16,completed
T001665,B007,C0014,60312.63,Equity,2024-01-01,completed
T001666,B010,C0010,217955.68,Commodity,2024-03-04,completed
T001667,B003,C0035,83387.69,Forex,2024-02-25,completed
T001668,B003,C0025,68959.18,Forex,2024-01-23,completed
T001669,B010,C0003,24103.9,Forex,2024-01-17,completed
T001670,B006,C0047,39437.33,Commodity,2024-02-18,completed
T001671,B003,C0038,143523.97,Forex,2024-03-09,completed
T001672,B002,C0017,2983.44,Equity,2024-01-30,completed
T001673,B008,C0012,13040.84,Bond,2024-03-05,completed
T001674,B005,C0024,6912.92,Commodity,2024-03-12,completed
T001675,B001,C0029,38899.23,Forex,2024-03-26,completed
T001676,B003,C0043,139432.13,Equity,2024-02-15,completed
T001677,B010,C0025,8996.03,Bond,2024-01-10,completed
T001678,B008,C0036,610.66,Equity,2024-02-20,completed
T001679,B004,C0026,11868.81,Forex,2024-01-06,pending
T001680,B007,C0038,86700.12,Equity,2024-02-25,completed
T001681,B010,C0001,49337.75,Bond,2024-01-03,completed
T001682,B002,C0020,41868.1,Forex,2024-02-28,completed
T001683,B007,C0028,14472.56,Bond,2024-01-10,completed
T001684,B005,C0016,3233.93,Equity,2024-02-10,completed
T001685,B005,C0047,47712.16,Commodity,2024-03-14,completed
T001686,B006,C0017,6301.72,Commodity,2024-02-24,failed
T001687,B009,C0040,583118.15,Commodity,2024-03-14,completed
T001688,B006,C0028,51831.89,Commodity,2024-02-21,completed
T001689,B008,C0012,9219.05,Bond,2024-03-22,completed
T001690,B007,C0027,8803.65,Commodity,2024-02-23,completed
T001691,B009,C0042,19160.07,Bond,2024-02-07,completed
T001692,B004,C0047,15378.83,Forex,2024-01-15,completed
T001693,B002,C0030,117624.27,Commodity,2024-02-21,completed
T001694,B007,C0041,29132.92,Bond,2024-01-03,failed
T001695,B006,C0034,7350.71,Commodity,2024-02-11,completed
T001696,B001,C0037,375367.58,Commodity,2024-01-22,completed
T001697,B009,C0006,23717.36,Commodity,2024-03-20,completed
T001698,B009,C0007,69790.94,Bond,2024-02-28,completed
T001699,B002,C0032,8845.47,Equity,2024-03-29,completed
T001700,B003,C0032,37974.62,Commodity,2024-02-16,completed
T001701,B005,C0025,35124.88,Commodity,2024-01-12,completed
T001702,B005,C0033,1294.04,Forex,2024-02-25,completed
T001703,B001,C0007,452667.29,Equity,2024-01-14,completed
T001704,B008,C0012,152659.72,Bond,2024-02-01,completed
T001705,B008,C0016,12139.34,Forex,2024-02-25,failed
T001706,B004,C0016,4215.8,Commodity,2024-03-16,completed
T001707,B007,C0043,37098.89,Forex,2024-02-21,completed
T001708,B010,C0036,25085.53,Forex,2024-03-08,completed
T001709,B003,C0013,37552.81,Commodity,2024-01-11,completed
T001710,B006,C0007,29359.34,Equity,2024-02-20,completed
T001711,B010,C0036,47068.6,Equity,2024-02-09,completed
T001712,B010,C0047,193099.05,Forex,2024-02-13,completed
T001713,B009,C0009,51645.32,Commodity,2024-01-29,completed
T001714,B001,C0032,4562.0,Bond,2024-02-12,completed
T001715,B005,C0011,170049.4,Forex,2024-01-22,completed
T001716,B004,C0008,258053.41,Bond,2024-01-10,completed
T001717,B008,C0033,2490726.77,Forex,2024-03-06,completed
T001718,B001,C0023,4083.7,Forex,2024-03-22,completed
T001719,B009,C0025,31707.96,Commodity,2024-01-15,completed
T001720,B006,C0008,969.57,Commodity,2024-03-08,pending
T001721,B004,C0045,50499.75,Bond,2024-03-06,completed
T001722,B009,C0022,9678.86,Bond,2024-01-25,completed
T001723,B005,C0004,394418.85,Equity,2024-02-14,completed
T001724,B005,C0040,6891.73,Commodity,2024-02-14,completed
T001725,B005,C0003,1748.0,Forex,2024-03-23,failed
T001726,B001,C0029,10862.85,Forex,2024-01-19,completed
T001727,B001,C0041,1137.7,Equity,2024-01-31,completed
T001728,B008,C0029,67958.27,Commodity,2024-01-14,completed
T001729,B008,C0034,994.63,Forex,2024-01-19,completed
T001730,B006,C0034,22987.05,Equity,2024-02-02,pending
T001731,B004,C0028,975.82,Equity,2024-01-26,completed
T001732,B002,C0013,13623.52,Forex,2024-01-23,completed
T001733,B002,C0015,259125.36,Forex,2024-03-18,completed
T001734,B009,C0023,37834.32,Bond,2024-01-20,completed
T001735,B005,C0044,6031.55,Commodity,2024-03-24,completed
T001736,B004,C0026,21019.27,Bond,2024-01-10,completed
T001737,B010,C0004,22629.85,Equity,2024-01-23,pending
T001738,B001,C0026,44754.42,Forex,2024-03-21,completed
T001739,B007,C0040,2834.76,Bond,2024-03-04,completed
T001740,B003,C0009,53575.7,Equity,2024-02-29,pending
T001741,B006,C0005,381.23,Commodity,2024-03-13,completed
T001742,B005,C0032,8562.72,Forex,2024-03-15,completed
T001743,B005,C0020,10589.19,Bond,2024-02-27,completed
T001744,B005,C0050,56953.49,Commodity,2024-03-28,completed
T001745,B001,C0011,22787.02,Bond,2024-03-13,completed
T001746,B001,C0015,2674.87,Equity,2024-03-23,pending
T001747,B003,C0032,5026.66,Commodity,2024-03-22,completed
T001748,B010,C0028,29673.81,Bond,2024-03-20,completed
T001749,B004,C0022,19563.07,Commodity,2024-02-11,completed
T001750,B005,C0041,9240.15,Equity,2024-03-21,completed
T001751,B002,C0017,10708.03,Commodity,2024-02-10,completed
T001752,B008,C0026,62583.19,Bond,2024-01-20,completed
T001753,B002,C0044,10132.07,Equity,2024-02-26,pending
T001754,B009,C0007,19300.05,Forex,2024-01-09,completed
T001755,B002,C0042,570863.2,Bond,2024-03-01,completed
T001756,B009,C0026,2603.15,Bond,2024-02-26,completed
T001757,B007,C0025,1369.55,Equity,2024-03-21,completed
T001758,B008,C0010,71352.27,Equity,2024-02-08,completed
T001759,B002,C0045,7958.82,Forex,2024-02-05,completed
T001760,B007,C0019,13665.69,Bond,2024-03-16,completed
T001761,B006,C0011,6824.44,Equity,2024-01-08,completed
T001762,B004,C0013,14917.64,Forex,2024-02-15,completed
T001763,B007,C0008,242269.78,Forex,2024-03-05,completed
T001764,B004,C0040,73364.3,Equity,2024-01-10,completed
T001765,B002,C0004,80284.77,Bond,2024-02-09,completed
T001766,B010,C0047,2632.42,Commodity,2024-02-29,completed
T001767,B007,C0031,3917.74,Commodity,2024-02-27,completed
T001768,B008,C0028,311.49,Forex,2024-01-05,completed
T001769,B002,C0011,6541.55,Commodity,2024-01-08,completed
T001770,B005,C0043,92508.4,Commodity,2024-02-17,completed
T001771,B001,C0001,47830.55,Equity,2024-02-06,completed
T001772,B007,C0049,15799.45,Forex,2024-01-10,completed
T001773,B008,C0047,21301.86,Bond,2024-03-23,completed
T001774,B006,C0038,7837.47,Forex,2024-01-12,completed
T001775,B005,C0024,29945.62,Equity,2024-03-19,completed
T001776,B006,C0047,69481.61,Commodity,2024-03-17,failed
T001777,B002,C0031,1951.14,Bond,2024-03-05,completed
T001778,B001,C0041,34526.12,Forex,2024-02-19,completed
T001779,B007,C0046,89201.43,Commodity,2024-02-29,completed
T001780,B007,C0050,11817.65,Forex,2024-03-15,pending
T001781,B010,C0026,63010.14,Bond,2024-03-11,completed
T001782,B010,C0049,1501509.76,Forex,2024-01-06,completed
T001783,B002,C0050,18835.26,Forex,2024-02-27,completed
T001784,B002,C0005,39733.92,Forex,2024-03-14,completed
T001785,B001,C0020,7280.21,Commodity,2024-03-24,completed
T001786,B010,C0041,28908.09,Bond,2024-01-25,completed
T001787,B008,C0011,43932.4,Bond,2024-02-11,completed
T001788,B008,C0033,29503.48,Commodity,2024-03-18,completed
T001789,B001,C0050,4771.7,Commodity,2024-03-01,completed
T001790,B008,C0038,30017.71,Commodity,2024-03-05,completed
T001791,B009,C0027,197460.51,Equity,2024-01-20,completed
T001792,B004,C0034,43172.27,Forex,2024-01-08,completed
T001793,B001,C0015,93244.54,Forex,2024-02-27,completed
T001794,B001,C0032,15436.38,Bond,2024-01-14,completed
T001795,B003,C0021,67836.14,Forex,2024-02-13,pending
T001796,B005,C0046,33486.64,Equity,2024-01-11,completed
T001797,B005,C0005,5290.32,Commodity,2024-03-05,completed
T001798,B009,C0006,35517.52,Bond,2024-03-23,completed
T001799,B010,C0038,4976.37,Bond,2024-01-23,completed
T001800,B002,C0022,8524.33,Forex,2024-01-06,completed
T001801,B002,C0018,29260.46,Bond,2024-02-01,completed
T001802,B006,C0014,34401.88,Commodity,2024-02-26,completed
T001803,B009,C0010,3700.23,Bond,2024-02-26,completed
T001804,B001,C0046,107042.22,Commodity,2024-03-08,completed
T001805,B009,C0013,51948.57,Equity,2024-03-07,completed
T001806,B009,C0031,7653.42,Equity,2024-03-19,completed
T001807,B009,C0030,2194.31,Commodity,2024-01-21,completed
T001808,B005,C0003,17723.44,Forex,2024-02-16,completed
T001809,B009,C0030,11283.36,Bond,2024-02-17,completed
T001810,B004,C0006,26100.52,Forex,2024-02-06,completed
T001811,B002,C0029,12776.02,Bond,2024-02-19,completed
T001812,B006,C0008,1084.44,Equity,2024-02-22,completed
T001813,B004,C0044,12301.54,Equity,2024-02-13,completed
T001814,B006,C0045,13926.81,Equity,2024-03-27,completed
T001815,B003,C0043,56982.05,Bond,2024-03-17,completed
T001816,B006,C0044,7728.74,Equity,2024-01-07,completed
T001817,B002,C0033,273214.37,Equity,2024-03-21,completed
T001818,B002,C0017,1252.05,Equity,2024-03-23,completed
T001819,B009,C0048,157432.37,Equity,2024-02-12,completed
T001820,B007,C0011,15733.09,Forex,2024-01-09,completed
T001821,B003,C0013,79967.64,Equity,2024-02-12,completed
T001822,B001,C0050,24827.38,Equity,2024-01-13,completed
T001823,B008,C0011,121702.32,Forex,2024-03-12,completed
T001824,B006,C0031,12319.73,Forex,2024-03-27,completed
T001825,B007,C0028,4238.94,Bond,2024-02-19,completed
T001826,B009,C0044,185490.03,Commodity,2024-02-06,completed
T001827,B005,C0006,18578.85,Equity,2024-02-02,completed
T001828,B001,C0041,30709.82,Equity,2024-03-25,completed
T001829,B010,C0016,140382.75,Equity,2024-03-18,completed
T001830,B007,C0004,4684.75,Bond,2024-01-20,completed
T001831,B005,C0035,53811.17,Equity,2024-02-12,completed
T001832,B003,C0048,9092.07,Commodity,2024-01-11,completed
T001833,B009,C0026,18065.26,Forex,2024-03-15,completed
T001834,B001,C0012,24548.8,Bond,2024-03-25,completed
T001835,B001,C0011,2320.8,Forex,2024-01-19,completed
T001836,B001,C0037,6848.22,Equity,2024-02-14,completed
T001837,B003,C0025,167143.72,Equity,2024-02-09,completed
T001838,B006,C0018,83223.65,Equity,2024-03-24,completed
T001839,B010,C0019,20051.13,Commodity,2024-03-30,completed
T001840,B003,C0023,31719.45,Commodity,2024-03-25,completed
T001841,B008,C0038,14166.51,Bond,2024-02-20,completed
T001842,B010,C0018,168531.02,Forex,2024-01-17,completed
T001843,B002,C0026,16308.98,Equity,2024-03-17,pending
T001844,B009,C0006,31187.2,Equity,2024-01-11,failed
T001845,B003,C0004,122890.04,Equity,2024-02-09,completed
